name,location,adname,address,type,rating,catering,accommodation,mall,store,superMarket,personal_items,residence,business,hospital,school,bus,parking,metro,GDP,country_income,country_consume,urban_income,urban_consume,population
信誉商店(关林路店),"112.478879,34.606076",洛龙区,洛阳市洛龙区红旗巷与关林路交叉口东,便利店,3.3 ,201,20,0,25,9,7,17,1,14,0,12,9,1,172.4,14086,14312,33971,23477,38.69
汇天下超市,"112.480531,34.605957",洛龙区,洛阳市洛龙区关圣街与关林路交叉口西,便利店,3.3 ,194,14,0,25,8,8,14,0,8,0,9,7,1,172.4,14086,14312,33971,23477,38.69
何朝立商店,"112.479895,34.573916",洛龙区,洛阳市洛龙区龙门石窟街道龙门北桥向西100米,便利店,3.3 ,50,15,0,6,1,0,2,0,1,0,4,2,0,172.4,14086,14312,33971,23477,38.69
时尚便利店,"112.374609,34.671878",涧西区,洛阳市涧西区中州西路243号附近,便利店,3.3 ,123,6,1,15,8,0,17,1,3,0,10,6,1,73.228,13023,9607,25431,16032,45.2557
良玉烟酒超市,"112.488731,34.692953",瀍河回族区,洛阳市瀍河回族区九龙台街与隆兴胡同交叉口西南50米,便利店,3.3 ,100,8,0,25,5,6,25,0,13,3,21,8,0,82.7693,11128,9140,25222.11,13646.73,18.84
新家福超市,"112.430689,34.70439",老城区,洛阳市老城区机场路道北五路交叉口富阳佳苑c区门口,便利店,3.3 ,75,4,0,10,7,1,5,0,2,0,8,5,1,24.5864,9810,6523,24597,15443,17.6587
宏源副食(龙门大道辅路店),"112.473748,34.606578",洛龙区,洛阳市洛龙区龙门大道552附近,便利店,3.0 ,75,13,0,19,4,3,10,1,11,0,13,8,1,172.4,14086,14312,33971,23477,38.69
唐朝便利店,"112.372319,34.672024",涧西区,洛阳市涧西区中州西路与康滇路交叉口东南50米,便利店,3.3 ,166,6,1,19,7,1,23,1,3,0,8,10,1,73.228,13023,9607,25431,16032,45.2557
双信商店(联盟路店),"112.386995,34.655151",涧西区,洛阳市涧西区联盟路108号文博苑小区东20M路北,便利店,3.3 ,132,12,0,20,4,1,25,4,6,2,9,13,1,73.228,13023,9607,25431,16032,45.2557
学生超市,"112.366295,34.666921",涧西区,洛阳市涧西区武汉路144号,便利店,3.3 ,179,4,1,19,11,5,25,1,11,3,3,16,1,73.228,13023,9607,25431,16032,45.2557
粮兴超市,"112.475752,34.685095",老城区,洛阳市老城区神州街与集市北街交叉口西50米,便利店,3.3 ,628,50,10,25,21,25,50,4,25,0,12,25,2,24.5864,9810,6523,24597,15443,17.6587
鑫旺商店(牡丹路店),"112.383365,34.663326",涧西区,洛阳市涧西区牡丹路105号附近,便利店,3.3 ,450,25,14,25,8,19,25,3,8,3,14,18,2,73.228,13023,9607,25431,16032,45.2557
知行公园综合办公楼,"112.40188,34.658842",涧西区,洛阳市涧西区太原路与广州市场中街交叉口西北50米,商场,3.5 ,358,50,3,25,3,7,25,5,19,3,10,25,2,73.228,13023,9607,25431,16032,45.2557
新生活化妆品,"112.436407,34.674435",西工区,洛阳市西工区唐宫路永红巷小商品市场后门,个人用品,3.5 ,355,25,5,25,11,15,25,11,10,1,20,25,3,133.9005,15701,14909,38783,26889,36.21
周天名妆,"112.424501,34.657352",西工区,洛阳市西工区涧东路银城商务港50号楼下,个人用品,3.5 ,186,12,0,15,12,6,75,7,11,1,3,19,0,133.9005,15701,14909,38783,26889,36.21
新生活化妆品,"112.423002,34.658902",西工区,洛阳市西工区行署路涧东路口西50米新生活化妆品,个人用品,3.3 ,218,14,0,18,12,6,75,6,11,4,7,14,1,133.9005,15701,14909,38783,26889,36.21
微商之家,"112.426295,34.67304",西工区,洛阳市西工区健康东路与永昌路交叉口南100米,个人用品,3.3 ,295,100,1,21,6,5,25,10,14,2,10,25,3,133.9005,15701,14909,38783,26889,36.21
沃惠新零售,"112.440074,34.658278",西工区,洛阳市西工区明德街20号附近,个人用品,3.3 ,164,20,2,25,12,2,25,3,4,0,6,12,1,133.9005,15701,14909,38783,26889,36.21
三草两木,"112.447176,34.675032",西工区,洛阳市西工区影院街7号,个人用品,3.3 ,435,25,8,25,7,25,24,12,5,1,12,25,2,133.9005,15701,14909,38783,26889,36.21
新生活化妆品,"112.41453,34.672291",涧西区,洛阳市涧西区菏泽街2号军安小区19号楼附近,个人用品,3.3 ,25,12,0,5,3,1,5,1,2,0,0,8,0,73.228,13023,9607,25431,16032,45.2557
玫琳凯,"112.412577,34.655497",涧西区,洛阳市涧西区辽宁路玉如意对面,个人用品,3.3 ,313,25,4,17,6,25,25,1,9,3,11,13,1,73.228,13023,9607,25431,16032,45.2557
美丽小铺,"112.44798,34.688475",老城区,洛阳市老城区春都路107号附近,个人用品,3.3 ,138,13,0,21,6,1,25,2,5,0,14,6,0,24.5864,9810,6523,24597,15443,17.6587
色彩都恋,"112.466564,34.679928",老城区,洛阳市老城区周公路与黄梅路交叉口西北50米,个人用品,3.3 ,231,25,0,25,9,5,25,0,18,1,9,16,2,24.5864,9810,6523,24597,15443,17.6587
千姿化妆品,"112.471404,34.646966",洛龙区,洛阳市涧西区吉安南街21号附近,个人用品,3.3 ,150,22,1,25,6,1,10,0,3,4,5,7,0,172.4,14086,14312,33971,23477,38.69
色彩都恋,"112.42626,34.623778",洛龙区,洛阳市洛龙区洛宜路与学府街交叉口龙福小区B区门面房,个人用品,3.3 ,206,25,0,21,6,1,8,1,9,3,12,16,0,172.4,14086,14312,33971,23477,38.69
沃姿道新零售,"112.413772,34.701063",西工区,洛阳市西工区经四路与魏紫路交叉口南200米,个人用品,3.3 ,125,7,0,18,6,5,7,0,3,1,4,6,2,133.9005,15701,14909,38783,26889,36.21
色彩都恋,"112.469614,34.627608",洛龙区,洛阳市洛龙区宜人路西50米,个人用品,3.3 ,100,14,0,10,12,5,7,1,3,1,8,11,0,172.4,14086,14312,33971,23477,38.69
三草两木,"112.412217,34.609003",洛龙区,洛阳市洛龙区洛宜路与龙翔商业街交叉口向西100米,个人用品,3.3 ,315,50,0,18,14,7,11,1,2,0,9,4,0,172.4,14086,14312,33971,23477,38.69
周天名妆(关林店),"112.474129,34.614272",洛龙区,洛阳市洛龙区关林街道关林市场南方服装城二期,个人用品,3.3 ,222,25,4,25,11,21,12,0,4,0,14,21,0,172.4,14086,14312,33971,23477,38.69
千娇百媚,"112.476797,34.615564",洛龙区,洛阳市洛龙区展览东路12附近,个人用品,3.3 ,344,50,4,50,14,22,16,0,10,0,18,22,0,172.4,14086,14312,33971,23477,38.69
沃姿道新零售,"112.479941,34.613881",洛龙区,洛阳市洛龙区白圭街41号附近,个人用品,3.3 ,331,25,2,25,11,14,25,0,11,0,0,21,0,172.4,14086,14312,33971,23477,38.69
色彩都恋,"112.504359,34.691234",瀍河回族区,洛阳市瀍河回族区瀍河回族区启明南路131号附近,个人用品,3.3 ,75,25,0,25,1,2,25,0,9,4,6,13,2,82.7693,11128,9140,25222.11,13646.73,18.84
新生活化妆品,"112.442742,34.600105",洛龙区,洛阳市洛龙区龙门镇通济街39号,个人用品,3.3 ,75,7,0,9,4,6,8,0,1,0,7,0,0,172.4,14086,14312,33971,23477,38.69
千姿化妆品,"112.518099,34.688476",瀍河回族区,洛阳市瀍河回族区瀍河回族区,个人用品,3.3 ,50,4,0,8,9,1,1,0,0,0,4,1,1,82.7693,11128,9140,25222.11,13646.73,18.84
色彩都恋,"112.524197,34.688247",瀍河回族区,洛阳市瀍河回族区瀍河回族乡恒大绿洲西区(洛阳银行往南30米),个人用品,3.3 ,97,3,0,10,12,3,4,0,2,0,4,4,1,82.7693,11128,9140,25222.11,13646.73,18.84
色彩都恋,"112.587073,34.898214",吉利区,洛阳市吉利区大港路与河阳路交叉口西50米,个人用品,3.3 ,100,2,2,9,3,5,8,1,4,1,9,13,0,46.5255,10619,7509,29440,19995,35.43
新生活化妆品专卖店,"112.593818,34.897678",吉利区,洛阳市吉利区吉利西路与河阳路交叉口西北50米,个人用品,3.3 ,75,7,2,9,0,4,5,1,5,1,6,9,0,46.5255,10619,7509,29440,19995,35.43
爱尚名妆,"112.646028,34.599624",洛龙区,洛阳市洛龙区伊滨区寇店镇伊滨区李家村和谐社区,个人用品,3.3 ,25,0,0,2,1,2,2,0,0,0,2,0,0,172.4,14086,14312,33971,23477,38.69
新生活化妆品,"112.392227,34.59455",洛龙区,洛阳市洛龙区开元大道376号附近,个人用品,3.3 ,100,18,0,10,4,8,6,0,2,0,7,1,0,172.4,14086,14312,33971,23477,38.69
新生活化妆品,"112.605156,34.896331",吉利区,洛阳市吉利区启明路与河阳路交叉口东南50米,个人用品,3.3 ,50,8,0,11,4,2,4,1,7,1,3,5,0,46.5255,10619,7509,29440,19995,35.43
张会化妆品,"112.593974,34.601705",洛龙区,洛阳市洛龙区320省道北50米,个人用品,3.3 ,50,8,0,8,4,5,1,0,3,0,4,1,0,172.4,14086,14312,33971,23477,38.69
如意日化,"112.09035,34.970916",新安县,洛阳市新安县黛眉大道114附近,个人用品,3.3 ,9,12,0,1,2,1,0,0,1,1,4,0,0,343.9188,9743,7254,22541,17820,47.45
色彩都恋,"112.490294,34.685015",瀍河回族区,洛阳市瀍河回族区东通巷与中州东路交叉口西南100米,个人用品,3.3 ,232,23,0,25,4,6,23,1,19,0,9,13,2,82.7693,11128,9140,25222.11,13646.73,18.84
天姿日化(旗舰店),"112.429525,34.420137",伊川县,洛阳市伊川县城关镇人民中路伊川中央百货,个人用品,3.0 ,310,50,5,25,14,25,15,1,13,2,25,6,0,290,8730,6750,19024,14805,45.66
如意日化,"111.738124,33.768095",栾川县,洛阳市栾川县S249(郭木线),个人用品,3.3 ,50,8,0,15,6,5,0,0,1,0,6,1,0,25.33,9910,6788,23114,14332,16.33
新生活化妆品,"112.802814,34.72519",偃师市,洛阳市偃师市兴隆路2号,个人用品,3.5 ,75,1,0,18,3,4,19,0,4,0,4,5,0,354.0161,12596,7907,22357,14194,62.1853
周天名妆,"111.616962,33.783991",栾川县,洛阳市栾川县城关镇步行街丁字路口,个人用品,3.3 ,266,75,10,25,9,25,11,1,20,0,9,3,0,25.33,9910,6788,23114,14332,16.33
天天日化,"112.44003,34.436917",伊川县,洛阳市伊川县郭木线与323省道交叉口西北150米附近,个人用品,3.3 ,25,1,0,8,5,6,4,0,0,0,5,0,0,290,8730,6750,19024,14805,45.66
新生活化妆品,"112.294654,34.320031",伊川县,洛阳市伊川县322省道西50米,个人用品,3.3 ,25,4,0,2,2,4,0,0,0,0,5,0,0,290,8730,6750,19024,14805,45.66
靓丽日化,"112.322014,34.459542",伊川县,洛阳市伊川县中国联通,个人用品,3.3 ,8,1,0,3,2,1,0,0,2,0,0,0,0,290,8730,6750,19024,14805,45.66
天姿日化(旗舰店),"112.427241,34.420538",伊川县,洛阳市伊川县人民中路96号附近,个人用品,3.3 ,281,25,5,24,12,25,21,2,11,1,14,6,0,290,8730,6750,19024,14805,45.66
新生活化妆品,"112.28868,34.389248",伊川县,洛阳市伊川县坡头车站超市东(平莲线),个人用品,3.3 ,7,0,0,0,3,3,0,0,0,0,5,0,0,290,8730,6750,19024,14805,45.66
美美日化,"112.293477,34.315443",伊川县,洛阳市伊川县038县道与247省道交叉口东150米,个人用品,3.3 ,50,7,0,8,4,11,0,0,2,0,4,0,0,290,8730,6750,19024,14805,45.66
天天日化,"112.393362,34.337941",伊川县,洛阳市伊川县白梁线东50米,个人用品,3.3 ,2,0,0,0,2,1,0,0,0,0,4,0,0,290,8730,6750,19024,14805,45.66
色彩都恋,"112.368062,34.739192",孟津县,洛阳市孟津县麻屯镇阿新大道218号,个人用品,3.3 ,197,15,1,14,5,11,19,0,2,0,3,1,0,202.58,8385,3337,19695,13883,41.84
新生活化妆品,"112.274226,34.682021",新安县,洛阳市新安县磁涧镇镇府对面东500米,个人用品,3.3 ,50,5,0,8,3,2,1,0,3,0,12,1,0,343.9188,9743,7254,22541,17820,47.45
爱尚名妆,"112.459826,34.521926",伊川县,洛阳市伊川县郭木线东50米,个人用品,3.3 ,8,0,0,0,0,2,0,0,0,0,2,0,0,290,8730,6750,19024,14805,45.66
新生活化妆品,"112.587245,34.746854",孟津县,洛阳市孟津县白常路名人宝宝游泳馆旁,个人用品,3.3 ,50,2,0,5,2,4,3,0,3,0,3,0,0,202.58,8385,3337,19695,13883,41.84
周天名妆,"112.448585,34.824517",孟津县,洛阳市孟津县桂花大道与八一路交叉口西北,个人用品,3.3 ,170,16,0,25,3,13,19,1,15,2,16,9,0,202.58,8385,3337,19695,13883,41.84
沃惠新零售,"112.434224,34.830727",孟津县,洛阳市孟津县城关镇育龙城门口东侧,个人用品,3.3 ,50,2,0,15,3,3,12,0,2,0,5,3,0,202.58,8385,3337,19695,13883,41.84
沃姿道日化生活馆,"112.486299,34.488512",伊川县,洛阳市伊川县严管街与238省道交叉口东150米,个人用品,3.3 ,75,8,0,7,4,6,1,0,1,0,4,0,0,290,8730,6750,19024,14805,45.66
靓丽日化,"112.45471,34.482786",伊川县,洛阳市伊川县郭木线西50米,个人用品,3.3 ,19,0,0,3,0,2,0,0,0,0,4,0,0,290,8730,6750,19024,14805,45.66
新生活化妆品,"112.486564,34.480814",伊川县,洛阳市伊川县严管街与238省道交叉口西南50米,个人用品,3.3 ,20,6,0,0,2,2,0,0,0,0,2,0,0,290,8730,6750,19024,14805,45.66
美美日化,"112.691,34.669679",偃师市,洛阳市偃师市X023(岳洛路),个人用品,3.3 ,25,4,0,2,2,5,0,0,4,0,4,0,0,354.0161,12596,7907,22357,14194,62.1853
新生活化妆品,"112.561017,34.859647",孟津县,洛阳市孟津县会小线与崔白线交叉口东南50米,个人用品,3.3 ,50,2,0,4,1,4,3,1,1,0,3,0,0,202.58,8385,3337,19695,13883,41.84
千娇百媚,"112.712033,34.635633",偃师市,洛阳市偃师市高龙镇美合商业街,个人用品,3.3 ,100,7,0,14,7,6,7,0,4,0,1,1,0,354.0161,12596,7907,22357,14194,62.1853
千娇百媚,"112.160108,34.720612",新安县,洛阳市新安县新安6食堂旁边,个人用品,3.3 ,94,14,2,25,7,6,19,1,9,1,18,3,0,343.9188,9743,7254,22541,17820,47.45
三草两木,"112.419398,34.419017",伊川县,洛阳市伊川县荆山西路与鹤鸣街交叉口东100米,个人用品,3.3 ,161,1,1,25,5,5,21,3,4,6,8,0,0,290,8730,6750,19024,14805,45.66
色彩都恋,"112.426223,34.421293",伊川县,洛阳市伊川县人民中路与酒城南路交叉口西北50米,个人用品,3.3 ,247,25,4,25,12,18,22,1,11,3,11,6,0,290,8730,6750,19024,14805,45.66
婷美小屋,"112.432514,34.419976",伊川县,洛阳市伊川县城关镇杜康大道大张好一生北50米,个人用品,3.3 ,278,75,5,25,14,25,10,1,7,3,23,3,0,290,8730,6750,19024,14805,45.66
千姿化妆品,"112.707519,34.578151",偃师市,洛阳市宜阳县锦屏镇高桥村村镇银行六楼,个人用品,3.3 ,25,1,1,8,3,6,4,0,2,1,0,0,0,354.0161,12596,7907,22357,14194,62.1853
爱生活,"112.430564,34.41433",伊川县,洛阳市伊川县杜康大道420附近,个人用品,3.3 ,219,25,1,25,13,13,25,0,10,2,18,5,0,290,8730,6750,19024,14805,45.66
老中医化妆品,"112.434445,34.417807",伊川县,洛阳市伊川县城关镇人民东路100号,个人用品,3.3 ,272,50,3,25,15,24,11,2,4,4,23,5,0,290,8730,6750,19024,14805,45.66
三草两木,"112.140854,34.729735",新安县,洛阳市新安县健康路与涧河中路交叉口西南50米,个人用品,3.3 ,220,25,1,24,7,25,21,2,14,1,25,25,0,343.9188,9743,7254,22541,17820,47.45
周天名妆,"112.184079,34.515652",宜阳县,洛阳市宜阳县红旗中路23-2号附近,个人用品,3.3 ,285,18,6,25,6,14,22,4,20,1,7,10,0,193.8,6869,4537,19566,18095,60.6
沃姿道日化生活馆,"112.182737,34.513004",宜阳县,洛阳市宜阳县解放中路51号附近,个人用品,3.3 ,211,14,5,23,4,10,15,4,9,1,4,7,0,193.8,6869,4537,19566,18095,60.6
千姿化妆品,"112.785076,34.721026",偃师市,洛阳市偃师市华夏路与安国巷交叉口东北100米,个人用品,3.3 ,232,25,2,25,8,22,25,3,10,4,25,25,0,354.0161,12596,7907,22357,14194,62.1853
工海国际广场,"112.489363,34.620703",洛龙区,洛阳市洛龙区开元路街道开元大道与唐坊街交叉口向北50米,商场,3.5 ,25,7,0,5,1,1,9,4,2,4,9,10,0,172.4,14086,14312,33971,23477,38.69
新生活化妆品,"112.802667,34.712118",偃师市,洛阳市偃师市旭日华庭,个人用品,3.3 ,7,1,0,3,0,1,4,0,0,0,0,1,0,354.0161,12596,7907,22357,14194,62.1853
亿和SOHO国际广场,"112.401369,34.590751",洛龙区,洛阳市洛龙区牡丹大道东100米,商场,3.5 ,25,4,0,5,1,0,1,2,0,1,1,1,0,172.4,14086,14312,33971,23477,38.69
平价超市,"112.437252,34.684326",西工区,洛阳市西工区道南路与金谷园路交叉口南100米,便利店,3.3 ,198,125,1,25,16,3,25,5,12,0,25,20,2,133.9005,15701,14909,38783,26889,36.21
香满路超市,"112.456913,34.666667",西工区,洛阳市西工区西工街道玻璃厂南路仿古街11号,便利店,3.2 ,75,18,0,23,4,2,25,1,8,4,7,8,0,133.9005,15701,14909,38783,26889,36.21
易客来24小时便利店,"112.367081,34.66486",涧西区,洛阳市吉利区吉利乡大港路亚泰花园3号楼1单元,便利店,5.0 ,205,8,1,21,15,5,25,1,14,3,6,13,2,73.228,13023,9607,25431,16032,45.2557
易客来24小时便利店,"112.435866,34.666803",西工区,洛阳市西工区凯旋路与八一路交叉口向东100米路北,便利店,3.5 ,236,20,6,15,7,25,25,6,5,0,25,25,3,133.9005,15701,14909,38783,26889,36.21
易客来(金水湾店),"112.440772,34.671225",西工区,洛阳市西工区中州路与八一路交叉口金水湾大酒店隔壁,便利店,3.5 ,271,25,6,23,7,25,25,12,9,2,24,25,3,133.9005,15701,14909,38783,26889,36.21
易客来(金水湾店),"112.471296,34.674571",老城区,洛阳市老城区金业路19号5幢北2-3号商铺,便利店,3.5 ,50,20,0,12,4,0,18,2,4,1,8,15,1,24.5864,9810,6523,24597,15443,17.6587
京东便利店,"112.440757,34.684492",西工区,洛阳市西工区道南路丹城路1号,便利店,3.5 ,213,50,0,25,16,3,25,4,13,0,25,19,2,133.9005,15701,14909,38783,26889,36.21
24小时便利店,"112.483515,34.691865",瀍河回族区,洛阳市瀍河回族区瀍河回族区环城北路6号,便利店,3.3 ,197,16,0,25,3,11,25,0,14,4,25,5,1,82.7693,11128,9140,25222.11,13646.73,18.84
京东便利店,"112.37775,34.6636",涧西区,洛阳市涧西区西苑路38号东方医院东隔壁,便利店,3.5 ,223,25,0,25,3,6,18,1,10,1,11,11,2,73.228,13023,9607,25431,16032,45.2557
24小时便利店,"112.447554,34.677261",西工区,洛阳市西工区光华路与唐宫中路交叉口西北50米,便利店,2.3 ,316,17,7,19,5,11,22,9,8,0,8,21,2,133.9005,15701,14909,38783,26889,36.21
家家乐超市,"112.513385,34.701424",瀍河回族区,洛阳市瀍河回族区瀍河回族乡唐寺门,便利店,3.3 ,1,0,0,1,0,0,0,0,0,0,8,0,0,82.7693,11128,9140,25222.11,13646.73,18.84
好乐家超市(临涧路店),"112.422645,34.661456",西工区,洛阳市西工区临涧路4号院1幢112,便利店,3.3 ,233,20,0,21,11,6,50,3,14,4,10,13,1,133.9005,15701,14909,38783,26889,36.21
景唐商贸(景沪商场店),"112.386546,34.663491",涧西区,洛阳市涧西区景华路与青岛路交叉口东南50米,商场,2.4 ,518,25,14,25,14,25,25,5,12,3,11,18,2,73.228,13023,9607,25431,16032,45.2557
美汇淘宝商城,"112.479232,34.683623",老城区,洛阳市老城区中州东路八角金街00幢负1层,商场,3.5 ,575,50,9,25,12,18,50,5,23,0,8,25,2,24.5864,9810,6523,24597,15443,17.6587
昌盛百货,"112.3963,34.67929",涧西区,洛阳市涧西区符家屯中街68附近,商场,3.5 ,200,20,1,25,16,1,13,0,6,1,7,8,0,73.228,13023,9607,25431,16032,45.2557
发张购物广场,"112.473498,34.689799",老城区,洛阳市老城区建安街158号,商场,3.5 ,253,11,2,25,12,9,25,0,12,0,23,9,2,24.5864,9810,6523,24597,15443,17.6587
牧兰山,"112.374259,34.672015",涧西区,洛阳市涧西区中州西路222号,商场,3.5 ,139,6,1,16,7,0,19,1,3,0,10,6,1,73.228,13023,9607,25431,16032,45.2557
全心商厦(纺织品大楼东),"112.386852,34.662002",涧西区,洛阳市涧西区上海市场步行街与青岛路交叉口东北100米,商场,3.5 ,522,25,14,25,11,25,25,3,8,3,12,18,2,73.228,13023,9607,25431,16032,45.2557
阳光生活量贩,"112.426019,34.420382",伊川县,洛阳市伊川县酒城南路43号,商场,3.5 ,282,25,4,25,10,22,22,1,12,3,12,6,0,290,8730,6750,19024,14805,45.66
你放心百货,"112.474518,34.612316",洛龙区,洛阳市洛龙区芳达市场三姐大门口,商场,3.5 ,191,17,3,25,13,15,12,1,2,0,12,13,0,172.4,14086,14312,33971,23477,38.69
魅力商城,"111.758123,34.001476",栾川县,洛阳市栾川县文峰路4号附近,商场,3.5 ,25,14,2,10,4,3,1,0,0,0,2,0,0,25.33,9910,6788,23114,14332,16.33
优尚诚品,"112.630544,34.435399",伊川县,洛阳市伊川县人民东大街与思贤路交叉口西50米,商场,3.5 ,25,4,1,4,1,1,0,0,2,0,1,0,0,290,8730,6750,19024,14805,45.66
乐美嘉购物广场,"112.57117,34.317962",汝阳县,洛阳市汝阳县内埠镇大安村,商场,3.5 ,14,2,1,7,2,3,0,0,0,1,3,0,0,115.5195,6653,5215,18421.5,10938,41.36
万家生活购物广场,"112.159426,34.720883",新安县,洛阳市新安县魏郡大街北158号附近,商场,3.5 ,96,14,2,25,7,6,20,1,8,1,15,6,0,343.9188,9743,7254,22541,17820,47.45
雅兴百货,"112.383007,34.47231",伊川县,洛阳市伊川县凤鸣路与政府路交叉口南100米,商场,3.5 ,24,0,1,1,6,1,0,0,2,1,5,0,0,290,8730,6750,19024,14805,45.66
乐万家超市,"111.642401,34.35637",洛宁县,洛阳市洛宁县乾瑞·竹乡苑西北(安虎线北),商场,3.5 ,21,0,1,4,1,1,2,0,0,0,3,0,0,88.1748,10740,6789,27770,17654,32.4
开心购物广场,"111.640805,34.387129",洛宁县,洛阳市洛宁县兴宁西路李想大虾火锅花园旁,商场,3.5 ,175,25,1,25,8,7,9,0,3,0,21,1,0,88.1748,10740,6789,27770,17654,32.4
王五购物广场,"111.650323,34.383215",洛宁县,洛阳市洛宁县永宁大道189号附近,商场,3.5 ,163,13,1,21,6,8,14,1,4,1,5,11,0,88.1748,10740,6789,27770,17654,32.4
上海国际商贸城F区,"112.746413,34.725382",偃师市,洛阳市偃师市上海国际商贸城(310国道南),商场,3.5 ,25,3,4,10,3,3,0,0,0,0,7,2,0,354.0161,12596,7907,22357,14194,62.1853
